search title,result title,mal_id,url,image,synopsis,6,7,8,9,10,11,12,13,14,15
Shiki,Shiki,3486,https://myanimelist.net/manga/3486/Shiki,https://cdn.myanimelist.net/images/manga/1/56519.jpg?s=d5bc0b6abe3988cc9721d00567c6ed07,"Nothing ever happens in the village of Sotoba. In fact, it is viewed as nothing more than a hick town by its most outgoing and fashionable resident, Megumi Shimizu. She wants nothing more than to live...",,,,,,,,,,
Captain Tsubasa,Captain Tsubasa,1789,https://myanimelist.net/manga/1789/Captain_Tsubasa,https://cdn.myanimelist.net/images/manga/2/29157.jpg?s=ace0aa51e342076346b34c5aefe7209a,"11-year-old Tsubasa Ohzora transfers to his new school where he quickly becomes the star of the school's soccer team. His Brazilian coach, Roberto Hongo, notices the potential of the young athlete and...",,,,,,,,,,
Haru Natsu Aki Fuyu,Haru Natsu Aki Fuyu,3774,https://myanimelist.net/manga/3774/Haru_Natsu_Aki_Fuyu,https://cdn.myanimelist.net/images/manga/3/22591.jpg?s=a51c9cffa584b7ca947114e29e602f8e,"Attention Girls! Is loving another worth it? As our play unfolds at Saint Theresa Girls Academy, this anthology is filled to the brim with young women's passion. She-wolf, Natsuki, and the transfer st...",,,,,,,,,,
Brothers,Brothers,1961,https://myanimelist.net/manga/1961/Brothers,https://cdn.myanimelist.net/images/manga/3/33948.jpg?s=ee0ea24a46d507ce8b870f03560225fb,"Chris Watanabe is a high school teacher. When his father remarries, he finds himself with an English step-brother named Wataru. Wataru transfers to Chris' school, and just as the four of them are star...",,,,,,,,,,
Brothers,Brothers,1961,https://myanimelist.net/manga/1961/Brothers,https://cdn.myanimelist.net/images/manga/3/33948.jpg?s=ee0ea24a46d507ce8b870f03560225fb,"Chris Watanabe is a high school teacher. When his father remarries, he finds himself with an English step-brother named Wataru. Wataru transfers to Chris' school, and just as the four of them are star...",,,,,,,,,,
Soul Eater NOT!,Soul Eater NOT!,23661,https://myanimelist.net/manga/23661/Soul_Eater_NOT,https://cdn.myanimelist.net/images/manga/3/121393.jpg?s=32aa40575a25ecaceb3d941658fa8849,"Ding-dong! Dead-dong! Class is about to begin, and you don't want to be late on your first day of school! Join Tsugumi Harudori in the ""NOT"" class at Death Weapon Meister Academy, a school dedicated t...",,,,,,,,,,
...no Onna,...no Onna,1145,https://myanimelist.net/manga/1145/no_Onna,https://cdn.myanimelist.net/images/manga/2/817.jpg?s=be665b3eb615b363befc3aa75058dc17,"This is a ""Girl's Diary"" of four very different girl's lives recorded in four short stories. 1. The O Girl A girl who is confessed to by a fellow classmate says ""lets start as friends"" but she finds h...",,,,,,,,,,
Beach Stars,Beach Stars,1730,https://myanimelist.net/manga/1730/Beach_Stars,https://cdn.myanimelist.net/images/manga/1/55133.jpg?s=3337f753fb2af905c418e0ee5dcbe7a5,"This is the story of Nanase Iruke. She's short, tomboyish, and her one joy in life is volleyball. On Iruka's 17th birthday her Volleyball club is disbanded. Feeling somewhat depressed she and her frie...",,,,,,,,,,
Touch,Touch,1013,https://myanimelist.net/manga/1013/Touch,https://cdn.myanimelist.net/images/manga/5/84777.jpg?s=316178fa9156339adf6d1b1b290f2e91,"Touch is a shounen story about two twin brothers, a pretty girl next door, and that good old pastime of baseball. The manga was written by one of the most well known manga-ka out there, Adachi Mitsuru...",,,,,,,,,,
Tough,Tough,3287,https://myanimelist.net/manga/3287/Tough,https://cdn.myanimelist.net/images/manga/1/75357.jpg?s=7c67c6df761eaa91b3bcd35c8ef107a6,"This is a continuation of Koko Tekken-den Tough which ran for 42 volumes and followed the main character, Kiichi, when he was younger and was training under his father Seiko Miyazawa. This is a mixed...",,,,,,,,,,
Alice,Alice,2958,https://myanimelist.net/manga/2958/Alice,https://cdn.myanimelist.net/images/manga/2/171363.jpg?s=d8bc53c3f018ac6feedc7c33ddf2482d,"Alice, a beautiful girl with a horrible past.. and present is trying to escape from some men who are chasing her. She fell down and woke up in Sexland (reg.Wonderland). Here she meets the bunny with t...",,,,,,,,,,
Beauty!!,Beauty!!,4076,https://myanimelist.net/manga/4076/Beauty,https://cdn.myanimelist.net/images/manga/2/191405.jpg?s=22c7585347648eb3c6be287671f51a89,"Every time the dumb, naive, and pretty girl Makoto sees beauty she'll throw up!! Unfortunately once she enters the school, the first pair she encounters is the super weird, yet beautiful guy, Kiyoshi,...",,,,,,,,,,
Children,Children,110660,https://myanimelist.net/manga/110660/Children,https://cdn.myanimelist.net/images/manga/3/211019.jpg?s=408016ed82287adeddbb6c292e92eb11,,,,,,,,,,,
Isekai de Skill wo Kaitai shitara Cheat na Yome ga Zoushoku Shimashita: Gainen Kousa no Structure,Isekai de Skill wo Kaitai shitara Cheat na Yome ga Zoushoku Shimashita: Gainen Kousa no Structure,108316,https://myanimelist.net/manga/108316/Isekai_de_Skill_wo_Kaitai_shitara_Cheat_na_Yome_ga_Zoushoku_Shimashita__Gainen_Kousa_no_Structure,https://cdn.myanimelist.net/images/manga/3/205363.jpg?s=468b1f76074a4b761a68594d4014c45a,"When an entire bus of people is summoned to another world, Souma Nagi doesn't go along with the idea of being a Hero like the rest. Thus he decides to leave the palace and start his life in another wo...",,,,,,,,,,
Isekai de Skill wo Kaitai shitara Cheat na Yome ga Zoushoku Shimashita: Gainen Kousa no Structure,Isekai de Skill wo Kaitai shitara Cheat na Yome ga Zoushoku Shimashita: Gainen Kousa no Structure,108316,https://myanimelist.net/manga/108316/Isekai_de_Skill_wo_Kaitai_shitara_Cheat_na_Yome_ga_Zoushoku_Shimashita__Gainen_Kousa_no_Structure,https://cdn.myanimelist.net/images/manga/3/205363.jpg?s=468b1f76074a4b761a68594d4014c45a,"When an entire bus of people is summoned to another world, Souma Nagi doesn't go along with the idea of being a Hero like the rest. Thus he decides to leave the palace and start his life in another wo...",,,,,,,,,,
Konjiki no Word Master: Yuusha Yonin ni Makikomareta Unique Cheat,Konjiki no Word Master: Yuusha Yonin ni Makikomareta Unique Cheat,82399,https://myanimelist.net/manga/82399/Konjiki_no_Word_Master__Yuusha_Yonin_ni_Makikomareta_Unique_Cheat,https://cdn.myanimelist.net/images/manga/2/154446.jpg?s=a189f8cbfd01e58a1fa68ef2f988b432,"Okamura Hiiro is introverted and loves books. To him, books are his raison d'etre. His story starts with usual gimmick of summoning of heroes. Five people summoned, but one of them is just an outsider...",,,,,,,,,,
Konjiki no Word Master: Yuusha Yonin ni Makikomareta Unique Cheat,Konjiki no Word Master: Yuusha Yonin ni Makikomareta Unique Cheat,82399,https://myanimelist.net/manga/82399/Konjiki_no_Word_Master__Yuusha_Yonin_ni_Makikomareta_Unique_Cheat,https://cdn.myanimelist.net/images/manga/2/154446.jpg?s=a189f8cbfd01e58a1fa68ef2f988b432,"Okamura Hiiro is introverted and loves books. To him, books are his raison d'etre. His story starts with usual gimmick of summoning of heroes. Five people summoned, but one of them is just an outsider...",,,,,,,,,,
Monster Musume no Iru Nichijou,Monster Musume no Iru Nichijou,36213,https://myanimelist.net/manga/36213/Monster_Musume_no_Iru_Nichijou,https://cdn.myanimelist.net/images/manga/3/161910.jpg?s=089fd190c5897c367a23835d3bd5098d,"Monsters—they're real, and they want to date us! Three years ago, the world learned that harpies, centaurs, catgirls, and all manners of fabulous creatures are not merely fiction; they are flesh and b...",,,,,,,,,,
Sousei no Onmyouji,Sousei no Onmyouji,60511,https://myanimelist.net/manga/60511/Sousei_no_Onmyouji,https://cdn.myanimelist.net/images/manga/2/188935.jpg?s=5ae2dcd097bd58386102a1d189ab98bc,"For centuries, terrifying creatures—known as ""Kegare""—from the parallel realm Magano have wreaked havoc throughout Japan. The brave men and women resisting their onslaught are secretive exorcists whos...",,,,,,,,,,
Wortenia Senki,Wortenia Senki,102816,https://myanimelist.net/manga/102816/Wortenia_Senki,https://cdn.myanimelist.net/images/manga/1/186318.jpg?s=dbd39e87be3de1a831583cfea4ee0b2a,"Ryoma Mikoshiba, an ordinary high-schooler adept at martial arts, one day finds himself summoned to another world. The ones who summoned him, the O’ltormea Empire, cite the fact that 'when those summo...",,,,,,,,,,
Wortenia Senki,Wortenia Senki,102816,https://myanimelist.net/manga/102816/Wortenia_Senki,https://cdn.myanimelist.net/images/manga/1/186318.jpg?s=dbd39e87be3de1a831583cfea4ee0b2a,"Ryoma Mikoshiba, an ordinary high-schooler adept at martial arts, one day finds himself summoned to another world. The ones who summoned him, the O’ltormea Empire, cite the fact that 'when those summo...",,,,,,,,,,
Masamune-kun no Revenge,Masamune-kun no Revenge,46716,https://myanimelist.net/manga/46716/Masamune-kun_no_Revenge,https://cdn.myanimelist.net/images/manga/2/210326.jpg?s=d415552fe3a8b9ddfbd44a2d530dcc4a,"As a child, Masamune Makabe once suffered greatly at the hands of a wealthy and beautiful girl named Aki Adagaki, who nicknamed him ""Piggy"" due to his chubby appearance. Seeking revenge against his to...",,,,,,,,,,
Masamune-kun no Revenge,Masamune-kun no Revenge,46716,https://myanimelist.net/manga/46716/Masamune-kun_no_Revenge,https://cdn.myanimelist.net/images/manga/2/210326.jpg?s=d415552fe3a8b9ddfbd44a2d530dcc4a,"As a child, Masamune Makabe once suffered greatly at the hands of a wealthy and beautiful girl named Aki Adagaki, who nicknamed him ""Piggy"" due to his chubby appearance. Seeking revenge against his to...",,,,,,,,,,
Medaka Box,Medaka Box,13949,https://myanimelist.net/manga/13949/Medaka_Box,https://cdn.myanimelist.net/images/manga/2/50353.jpg?s=4cef1186653bca7b9b503f5f4a8b25a3,"Kurokami Medaka, a first year, is elected as Student Council President, and the first thing she does is establish a suggestion box, later dubbed by students the ""Medaka Box."" Medaka encourages student...",,,,,,,,,,
Medaka Box,Medaka Box,13949,https://myanimelist.net/manga/13949/Medaka_Box,https://cdn.myanimelist.net/images/manga/2/50353.jpg?s=4cef1186653bca7b9b503f5f4a8b25a3,"Kurokami Medaka, a first year, is elected as Student Council President, and the first thing she does is establish a suggestion box, later dubbed by students the ""Medaka Box."" Medaka encourages student...",,,,,,,,,,
Shingetsutan Tsukihime,Shingetsutan Tsukihime,705,https://myanimelist.net/manga/705/Shingetsutan_Tsukihime,https://cdn.myanimelist.net/images/manga/2/253328.jpg?s=6c3c1766c896daa99841ce6b8a4ccbd7,"Shiki Toono awakens in a hospital to find the walls and people around him covered in black lines. Unable to recall his past memories, Shiki is told that he survived a fatal car accident, which left a...",,,,,,,,,,
Bakuman.,Bakuman.,9711,https://myanimelist.net/manga/9711/Bakuman,https://cdn.myanimelist.net/images/manga/1/208974.jpg?s=8a17bc2d7d4a3edf7988c1e6e2933581,"Despite being a talented artist, middle school student Moritaka Mashiro is unsure about his future, accepting that he will simply lead a normal life. After seeing one of Mashiro's drawings in class, A...",,,,,,,,,,
Bakuman.,Bakuman.,9711,https://myanimelist.net/manga/9711/Bakuman,https://cdn.myanimelist.net/images/manga/1/208974.jpg?s=8a17bc2d7d4a3edf7988c1e6e2933581,"Despite being a talented artist, middle school student Moritaka Mashiro is unsure about his future, accepting that he will simply lead a normal life. After seeing one of Mashiro's drawings in class, A...",,,,,,,,,,
Vanitas no Karte,Vanitas no Karte,93753,https://myanimelist.net/manga/93753/Vanitas_no_Karte,https://cdn.myanimelist.net/images/manga/2/176009.jpg?s=208beda0a288658859abbdf3d26535c7,"There once lived a vampire known as Vanitas, hated by his own kind for being born under a full blue moon, as most arise on the night of a crimson one. Afraid and alone, he created the ""Book of Vanitas...",,,,,,,,,,
Annarasumanara,Annarasumanara,30079,https://myanimelist.net/manga/30079/Annarasumanara,https://cdn.myanimelist.net/images/manga/3/71143.jpg?s=876c5db76f832b9338955ccc60fe7383,"There is a rumor that a magician lives in the tent by the abandoned theme park; some even say his magic is real. However, before he starts his show, he always asks his audience: ""Do you believe in mag...",,,,,,,,,,
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,872,https://myanimelist.net/manga/872/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders,https://cdn.myanimelist.net/images/manga/1/180301.jpg?s=28f9b46ecd184461ee144fc5f1f70eac,"In 1989, Joseph Joestar arrives in Japan to meet his troubled grandson Joutarou Kuujou at the request of his daughter Holly. Joutarou has locked himself in a jail cell out of fear that an evil spirit...",,,,,,,,,,
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,3006,https://myanimelist.net/manga/3006/JoJo_no_Kimyou_na_Bouken_Part_4__Diamond_wa_Kudakenai,https://cdn.myanimelist.net/images/manga/4/156988.jpg?s=c01206a7c28216f197ac25281c0273ac,"In 1999, Joutarou Kuujou arrives at the Japanese town of Morioh for two reasons: to meet his illegitimate uncle Jousuke Higashikata and investigate a potentially dangerous Stand user. Only minutes aft...",,,,,,,,,,
Hige wo Soru. Soshite Joshikousei wo Hirou.,Hige wo Soru. Soshite Joshikousei wo Hirou.,116766,https://myanimelist.net/manga/116766/Hige_wo_Soru_Soshite_Joshikousei_wo_Hirou,https://cdn.myanimelist.net/images/manga/1/219340.jpg?s=d48f2f7ae69bbde36344460ba0d9810c,"Office worker Yoshida has been crushing on his coworker, Airi Gotou, for five years. Despite finally scoring a date with her, his confession is promptly rejected. Drunk and disappointed, he stumbles h...",,,,,,,,,,
Hige wo Soru. Soshite Joshikousei wo Hirou.,Hige wo Soru. Soshite Joshikousei wo Hirou.,116766,https://myanimelist.net/manga/116766/Hige_wo_Soru_Soshite_Joshikousei_wo_Hirou,https://cdn.myanimelist.net/images/manga/1/219340.jpg?s=d48f2f7ae69bbde36344460ba0d9810c,"Office worker Yoshida has been crushing on his coworker, Airi Gotou, for five years. Despite finally scoring a date with her, his confession is promptly rejected. Drunk and disappointed, he stumbles h...",,,,,,,,,,
100-man no Inochi no Ue ni Ore wa Tatteiru,100-man no Inochi no Ue ni Ore wa Tatteiru,99449,https://myanimelist.net/manga/99449/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru,https://cdn.myanimelist.net/images/manga/2/188840.jpg?s=40f9d546e41ea0156035944c46e8ba73,"Yotsuya Yuusuke along with his classmates Shindou Iu and Hakozaki Kusue have been transported to a strange and unknown world inhabited by mythological creatures. As soon as they arrive, they meet some...",,,,,,,,,,
Asu no Yoichi!,Asu no Yoichi!,3214,https://myanimelist.net/manga/3214/Asu_no_Yoichi,https://cdn.myanimelist.net/images/manga/1/51603.jpg?s=1c3041cfc76755ce895a341b749adbcc,"A boy trained by his father in the way of the ""Ukiha Kamikaze"" swordplay, Yoichi, has lived in the mountains, far from civilzation for all seventeen years of his life. His father finds nothing more to...",,,,,,,,,,
Big Order,Big Order,28697,https://myanimelist.net/manga/28697/Big_Order,https://cdn.myanimelist.net/images/manga/2/179733.jpg?s=59120da2e6240ffa6a326bd9a7154313,"Ten years ago, a child wished for the destruction of the world. Now, a group of people has the ability to grant their wishes depending on their power. They are called ""Order User."" Before these great...",,,,,,,,,,
Blade Play,Blade Play,42275,https://myanimelist.net/manga/42275/Blade_Play,https://cdn.myanimelist.net/images/manga/3/188807.jpg?s=ef16d121e13c825afda8d79e30f43874,"Whilst searching for porn on the internet, twenty-year-old university student Sudou Kansuke gets sucked into an RPG world called Munberdia. He is the chosen hero who carries the sword of light! Only t...",,,,,,,,,,
